"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L73557","ShortestPathsBranchCollisionDetector","org.neo4j.kernel.ShortestPathsBranchCollisionDetector","L82303","L103","community\kernel\src\main\java\org\neo4j\kernel\ShortestPathsBranchCollisionDetector.java","26","1","48","2","0","0","0","0","0","0","0","0","1","1","1","4","4","2","2","3","5","0","0","0","0","0","2","0","0","2","2","0","0","1","20","23","4","0","1","0","2","0","1","0","5","7","0","3","0","20","23","4","0","1","0","2","0","1","0","5","7","0","3","0","0","0","7","0","3","0","0","2","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L73547","StandardBranchCollisionDetector","org.neo4j.kernel.StandardBranchCollisionDetector","L82303","L103","community\kernel\src\main\java\org\neo4j\kernel\StandardBranchCollisionDetector.java","37","1","98","2","0","0","0","0","0","0","0","0","1","3","3","13","8","4","3","6","9","0","0.0526316","3","0","0","3","0.0526316","3","1","1","2","2","1","54","62","3","0","3","0","3","0","2","0","3","24","0","2","0","54","62","3","0","3","0","3","0","2","0","3","24","0","2","0","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L59013","StandardExpander","org.neo4j.kernel.StandardExpander","L82303","L103","community\kernel\src\main\java\org\neo4j\kernel\StandardExpander.java","52","1","1053","2","0","0","0","0","0","0","0","0","14","2","2","36","20","28","62","11","37","0","0.0122699","2","0","0","16","0.00344828","3","2","3","6","8","2","161","207","2","0","2","0","26","2","15","0","26","60","2","15","0","867","1002","33","5","27","1","128","6","69","0","357","239","6","201","0","0","0","379","4","54","0","0","0","0","0","0","6","0","0","36","5","0","18","334","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","2","33","0","0","1","0","0","0"
"L44743","StoreLocker","org.neo4j.kernel.StoreLocker","L82303","L103","community\kernel\src\main\java\org\neo4j\kernel\StoreLocker.java","33","1","95","2","0.223881","1","3","1","0.15873","0.208333","10","10","1","2","2","8","4","6","11","6","9","0.5","0.169492","10","10","2","2","0.169492","10","0","0","0","0","0","49","63","4","0","4","0","3","1","3","0","3","16","1","3","0","49","63","4","0","4","0","3","1","3","0","3","16","1","3","0","0","0","24","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"L143592","StoreLockerLifecycleAdapter","org.neo4j.kernel.StoreLockerLifecycleAdapter","L82303","L103","community\kernel\src\main\java\org\neo4j\kernel\StoreLockerLifecycleAdapter.java","29","1","52","2","0","0","0","0","0","0","0","0","1","0","0","3","2","3","1","2","5","0.25","0.125","3","3","1","3","0.125","3","2","2","0","0","1","21","24","2","0","2","0","3","0","3","0","7","4","0","7","0","21","24","2","0","2","0","3","0","3","0","7","4","0","7","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20453","StoreLockException","org.neo4j.kernel.StoreLockException","L82303","L103","community\kernel\src\main\java\org\neo4j\kernel\StoreLockException.java","25","1","36","2","0","0","0","0","0","0","0","0","0","0","0","2","0","8","1","0","2","0.333333","0.214286","3","3","1","2","0.214286","3","0","0","0","0","0","11","12","0","0","0","0","2","0","2","0","2","2","0","2","0","11","12","0","0","0","0","2","0","2","0","2","2","0","2","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16667","TopLevelTransaction","org.neo4j.kernel.TopLevelTransaction","L82303","L103","community\kernel\src\main\java\org\neo4j\kernel\TopLevelTransaction.java","33","1","162","2","0","0","0","0","0","0","0","0","1","2","2","14","9","14","14","12","22","0.1","0.0652174","6","3","1","9","0.0512821","6","1","1","0","0","1","86","100","4","2","4","2","10","0","9","0","10","20","0","9","0","111","130","6","2","6","2","15","0","14","0","15","25","0","14","0","0","0","36","1","9","0","0","0","0","0","0","0","0","0","1","0","0","4","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","1","0","0","0","0","0"
"L50656","TransactionEventHandlers","org.neo4j.kernel.TransactionEventHandlers","L82303","L103","community\kernel\src\main\java\org\neo4j\kernel\TransactionEventHandlers.java","49","1","303","2","0","0","0","0","0","0","0","0","5","2","2","22","17","4","3","8","20","0.0833333","0.0495868","6","5","1","11","0.0272727","6","1","2","0","0","2","115","138","5","0","5","0","12","0","11","0","12","29","0","11","0","214","255","10","0","10","0","30","0","29","0","30","48","0","29","0","0","0","79","3","7","0","0","0","0","0","0","3","0","0","0","1","0","7","72","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","1","0","0"
"L146577","Traversal","org.neo4j.kernel.Traversal","L82303","L103","community\kernel\src\main\java\org\neo4j\kernel\Traversal.java","56","1","654","2","0.208978","3","6","3","0.0767947","0.169231","46","44","30","1","1","37","26","37","108","19","53","1","0.579268","285","283","35","0","0.541667","312","0","0","0","0","0","207","523","0","0","0","0","34","0","34","0","34","45","0","34","0","264","599","1","0","0","0","42","0","42","0","46","56","1","46","0","0","0","89","1","5","0","0","0","0","54","0","3","0","0","1","1","0","4","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","0","0","0"
"L2844","Version","org.neo4j.kernel.Version","L82303","L103","community\kernel\src\main\java\org\neo4j\kernel\Version.java","29","1","210","2","0","0","0","0","0","0","0","0","1","2","2","26","1","20","15","1","14","0.5","0.1","17","17","4","4","0.1","17","1","1","1","1","1","153","182","8","10","6","9","13","0","7","0","24","53","0","14","0","153","182","8","10","6","9","13","0","7","0","24","53","0","14","0","0","0","30","1","21","0","0","0","0","0","0","0","0","0","1","0","0","8","27","0","0","0","0","0","0","0","11","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0","0"
"L146880","AvailabilityGuardTest","org.neo4j.kernel.AvailabilityGuardTest","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\AvailabilityGuardTest.java","31","1","261","2","0.227848","2","5","5","0.138528","0.14375","32","23","4","0","0","10","4","1","0","10","20","0","0.188679","30","0","0","11","0.157068","30","0","0","0","0","0","129","197","1","0","1","0","10","0","10","0","10","78","0","10","0","161","231","1","0","1","0","16","0","16","0","16","82","0","16","0","0","0","66","10","8","0","0","0","0","18","0","3","0","0","0","0","0","2","45","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0"
"L146914","CannedFileSystemAbstraction","org.neo4j.kernel.CannedFileSystemAbstraction","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\CannedFileSystemAbstraction.java","38","1","299","2","0.117788","3","3","3","0.0839695","0.0990991","22","22","17","1","1","26","6","2","5","1","24","0","0","0","0","0","24","0","0","1","1","0","0","1","147","175","8","2","8","2","23","1","23","0","23","31","1","23","0","223","262","10","4","8","2","37","1","36","0","58","48","3","55","0","0","0","126","1","18","0","0","6","0","24","0","2","0","0","0","0","0","9","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","11","0","1","0","0","0","0"
"L147173","DiagnosticsLoggingTest","org.neo4j.kernel.DiagnosticsLoggingTest","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\DiagnosticsLoggingTest.java","39","1","174","2","0","0","0","0","0","0","0","0","1","0","0","2","6","0","0","6","8","0","0","0","0","0","3","0","0","0","0","0","0","0","32","37","1","0","1","0","2","1","2","0","2","13","1","2","0","115","136","11","3","2","3","19","1","17","0","46","24","9","43","0","0","0","55","0","9","0","0","0","0","0","0","1","0","0","0","0","0","7","47","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0"
"L147224","DummyExtension","org.neo4j.kernel.DummyExtension","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\DummyExtension.java","25","1","88","2","0.77037","1","8","4","0.625","0.692308","40","36","1","1","1","11","4","2","4","0","7","0","0","0","0","0","8","0","0","1","1","0","0","1","53","64","2","2","2","2","7","0","7","0","7","15","0","7","0","53","64","2","2","2","2","7","0","7","0","7","15","0","7","0","0","0","42","1","2","0","0","0","0","25","0","0","0","0","1","0","0","1","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L147230","DummyExtensionFactory","org.neo4j.kernel.DummyExtensionFactory","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\DummyExtensionFactory.java","26","1","47","2","0","0","0","0","0","0","0","0","1","0","0","2","4","2","0","2","4","0","0","0","0","0","3","0","0","2","2","0","0","1","13","16","3","2","1","0","2","0","2","0","16","2","0","11","0","18","22","3","4","1","2","4","0","4","0","18","2","0","13","0","0","0","11","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L147256","GuardPerformanceImpact","org.neo4j.kernel.GuardPerformanceImpact","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\GuardPerformanceImpact.java","37","1","184","2","0.641304","3","14","6","0.628378","0.655462","93","78","1","2","2","19","11","0","0","17","26","0","0","0","0","0","2","0","0","0","0","0","0","0","122","144","4","0","4","0","9","0","1","0","9","61","0","1","0","126","148","8","0","8","0","9","4","1","0","9","61","4","1","0","0","0","63","1","7","0","0","0","0","39","0","0","0","0","0","1","0","4","21","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L147312","InternalAbstractGraphDatabaseTest","org.neo4j.kernel.InternalAbstractGraphDatabaseTest","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\InternalAbstractGraphDatabaseTest.java","35","1","116","2","0","0","0","0","0","0","0","0","1","1","1","5","6","0","0","5","8","0","0.12","6","0","0","3","0.0833333","6","0","0","0","0","0","44","58","1","0","1","0","3","1","2","0","3","16","1","2","0","66","82","51","10","1","0","6","1","3","0","77","21","2","34","0","0","0","29","5","4","0","0","0","0","0","0","1","0","0","0","0","0","0","18","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","10","5","0","0","0","0","0"
"L147331","KernelDataTest","org.neo4j.kernel.KernelDataTest","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\KernelDataTest.java","40","1","203","2","0","0","0","0","0","0","0","0","8","1","1","10","3","2","1","4","12","0","0.193548","18","0","0","8","0.12766","18","0","0","0","0","0","75","113","2","0","2","0","8","1","7","0","8","30","1","7","0","123","164","6","1","2","0","14","1","12","0","22","42","2","17","0","0","0","40","9","15","0","0","0","0","0","0","2","0","0","0","0","0","1","32","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","6","0","1","8","0","0","0"
"L147369","NeoStoreDataSourceTest","org.neo4j.kernel.NeoStoreDataSourceTest","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\NeoStoreDataSourceTest.java","34","1","75","2","0","0","0","0","0","0","0","0","1","2","2","2","10","0","0","11","12","0","0","0","0","0","2","0","0","0","0","0","0","0","34","42","4","0","4","0","1","4","1","0","1","10","4","1","0","34","42","4","0","4","0","1","4","1","0","1","10","4","1","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0"
"L147382","NodeAutoIndexerImplTest","org.neo4j.kernel.NodeAutoIndexerImplTest","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\NodeAutoIndexerImplTest.java","34","1","92","2","0.654545","1","2","2","0.610169","0.631579","36","24","3","0","0","3","6","0","0","5","8","0","0.1875","9","0","0","4","0.1875","9","0","0","0","0","0","39","59","0","0","0","0","3","0","3","0","3","21","0","3","0","39","59","0","0","0","0","3","0","3","0","3","21","0","3","0","0","0","29","6","0","0","0","0","0","19","0","1","0","0","0","0","0","0","9","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"L147391","RaceBetweenCommitAndGetMoreRelationshipsIT","org.neo4j.kernel.RaceBetweenCommitAndGetMoreRelationshipsIT","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\RaceBetweenCommitAndGetMoreRelationshipsIT.java","37","1","270","2","0","0","0","0","0","0","0","0","1","2","2","19","10","2","2","14","22","0.25","0.0518519","7","4","1","3","0.0361991","8","0","0","0","0","0","128","144","6","0","6","0","8","0","3","0","8","52","0","3","0","213","234","8","0","8","0","14","0","4","0","20","78","0","6","0","0","0","41","5","10","0","0","0","0","0","0","0","0","0","2","0","0","3","40","0","0","0","0","0","0","0","6","0","0","0","0","0","0","1","0","0","1","3","0","0","0","0","0"
"L147470","RecoveryLabelScanWriterProviderTest","org.neo4j.kernel.RecoveryLabelScanWriterProviderTest","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\RecoveryLabelScanWriterProviderTest.java","38","1","91","2","0","0","0","0","0","0","0","0","1","3","3","6","5","0","0","5","8","0","0.08","4","0","0","2","0.08","4","0","0","0","0","0","46","54","0","0","0","0","3","0","1","0","3","26","0","1","0","46","54","0","0","0","0","3","0","1","0","3","26","0","1","0","0","0","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"L147481","RecoveryTest","org.neo4j.kernel.RecoveryTest","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\RecoveryTest.java","59","1","166","2","0.110787","1","1","1","0.0925926","0.106383","10","10","1","1","1","2","15","1","0","12","14","0","0","0","0","0","2","0.0103093","1","0","0","0","0","0","45","52","4","0","4","0","2","1","1","0","2","20","1","1","0","96","108","4","3","4","3","8","1","7","0","8","36","1","7","0","0","0","41","1","6","0","0","0","0","8","0","0","0","0","0","1","0","3","28","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0"
"L147514","StoreLockerLifecycleAdapterTest","org.neo4j.kernel.StoreLockerLifecycleAdapterTest","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\StoreLockerLifecycleAdapterTest.java","41","1","94","2","0","0","0","0","0","0","0","0","1","1","1","7","11","0","0","11","17","0","0","0","0","0","4","0","0","0","0","0","0","0","47","54","1","0","1","0","6","1","3","0","6","12","1","3","0","47","54","1","0","1","0","6","1","3","0","6","12","1","3","0","0","0","20","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","4","1","0","4","0","0","0"
"L147528","StoreLockerTest","org.neo4j.kernel.StoreLockerTest","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\StoreLockerTest.java","40","1","136","2","0.301158","1","4","2","0.340206","0.337349","33","28","1","1","1","10","5","0","0","5","10","0","0.0232558","2","0","0","6","0.0232558","2","0","0","0","0","0","84","97","1","0","1","0","5","0","5","0","5","32","0","5","0","84","97","1","0","1","0","5","0","5","0","5","32","0","5","0","0","0","32","6","6","0","0","0","0","19","0","0","0","0","0","0","0","5","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","5","0","0","0"
"L147543","TestGuard","org.neo4j.kernel.TestGuard","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\TestGuard.java","44","1","192","2","0","0","0","0","0","0","0","0","2","2","2","10","18","0","0","22","29","0","0.0307692","4","0","0","7","0.0307692","4","0","0","0","0","0","126","149","0","1","0","1","7","0","6","0","7","56","0","6","0","126","149","0","1","0","1","7","0","6","0","7","56","0","6","0","0","0","20","5","6","0","0","0","0","0","0","1","0","0","0","2","0","0","17","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"L147556","TestKernelExtension","org.neo4j.kernel.TestKernelExtension","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\TestKernelExtension.java","41","1","97","2","0","0","0","0","0","0","0","0","1","1","1","4","11","0","0","9","13","0.8","0.301587","19","19","4","1","0.301587","19","1","1","0","0","1","44","57","3","1","0","0","4","0","4","0","14","12","0","10","0","44","57","3","1","0","0","4","0","4","0","14","12","0","10","0","0","0","8","3","3","0","0","0","0","0","0","0","0","0","0","1","0","0","7","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"L147568","TestPlaceboTransaction","org.neo4j.kernel.TestPlaceboTransaction","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\TestPlaceboTransaction.java","40","1","133","2","0","0","0","0","0","0","0","0","1","0","0","7","8","0","0","9","16","0","0.162162","12","0","0","8","0.151899","12","0","0","0","0","0","62","89","3","0","3","0","7","0","7","0","7","26","0","7","0","67","94","3","0","3","0","8","0","8","0","8","28","0","8","0","0","0","16","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"L147587","TestTransactionEventDeadlocks","org.neo4j.kernel.TestTransactionEventDeadlocks","L82303","L103","community\kernel\src\test\java\org\neo4j\kernel\TestTransactionEventDeadlocks.java","38","1","102","2","0","0","0","0","0","0","0","0","1","1","1","1","9","0","0","13","14","0","0","0","0","0","2","0.0689655","4","0","0","0","0","0","36","40","1","0","1","0","1","1","1","0","1","16","1","1","0","54","65","1","0","1","0","4","1","4","0","4","20","1","4","0","0","0","20","3","4","0","0","2","0","0","0","1","0","0","0","1","0","2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","2","0","0","0"
