@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "CC" NUMERIC
@ATTRIBUTE "CCL" NUMERIC
@ATTRIBUTE "CCO" NUMERIC
@ATTRIBUTE "CI" NUMERIC
@ATTRIBUTE "CLC" NUMERIC
@ATTRIBUTE "CLLC" NUMERIC
@ATTRIBUTE "LDC" NUMERIC
@ATTRIBUTE "LLDC" NUMERIC
@ATTRIBUTE "LCOM5" NUMERIC
@ATTRIBUTE "NL" NUMERIC
@ATTRIBUTE "NLE" NUMERIC
@ATTRIBUTE "WMC" NUMERIC
@ATTRIBUTE "CBO" NUMERIC
@ATTRIBUTE "CBOI" NUMERIC
@ATTRIBUTE "NII" NUMERIC
@ATTRIBUTE "NOI" NUMERIC
@ATTRIBUTE "RFC" NUMERIC
@ATTRIBUTE "AD" NUMERIC
@ATTRIBUTE "CD" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "DLOC" NUMERIC
@ATTRIBUTE "PDA" NUMERIC
@ATTRIBUTE "PUA" NUMERIC
@ATTRIBUTE "TCD" NUMERIC
@ATTRIBUTE "TCLOC" NUMERIC
@ATTRIBUTE "DIT" NUMERIC
@ATTRIBUTE "NOA" NUMERIC
@ATTRIBUTE "NOC" NUMERIC
@ATTRIBUTE "NOD" NUMERIC
@ATTRIBUTE "NOP" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "LOC" NUMERIC
@ATTRIBUTE "NA" NUMERIC
@ATTRIBUTE "NG" NUMERIC
@ATTRIBUTE "NLA" NUMERIC
@ATTRIBUTE "NLG" NUMERIC
@ATTRIBUTE "NLM" NUMERIC
@ATTRIBUTE "NLPA" NUMERIC
@ATTRIBUTE "NLPM" NUMERIC
@ATTRIBUTE "NLS" NUMERIC
@ATTRIBUTE "NM" NUMERIC
@ATTRIBUTE "NOS" NUMERIC
@ATTRIBUTE "NPA" NUMERIC
@ATTRIBUTE "NPM" NUMERIC
@ATTRIBUTE "NS" NUMERIC
@ATTRIBUTE "TLLOC" NUMERIC
@ATTRIBUTE "TLOC" NUMERIC
@ATTRIBUTE "TNA" NUMERIC
@ATTRIBUTE "TNG" NUMERIC
@ATTRIBUTE "TNLA" NUMERIC
@ATTRIBUTE "TNLG" NUMERIC
@ATTRIBUTE "TNLM" NUMERIC
@ATTRIBUTE "TNLPA" NUMERIC
@ATTRIBUTE "TNLPM" NUMERIC
@ATTRIBUTE "TNLS" NUMERIC
@ATTRIBUTE "TNM" NUMERIC
@ATTRIBUTE "TNOS" NUMERIC
@ATTRIBUTE "TNPA" NUMERIC
@ATTRIBUTE "TNPM" NUMERIC
@ATTRIBUTE "TNS" NUMERIC
@ATTRIBUTE "WarningBlocker" NUMERIC
@ATTRIBUTE "WarningCritical" NUMERIC
@ATTRIBUTE "WarningInfo" NUMERIC
@ATTRIBUTE "WarningMajor" NUMERIC
@ATTRIBUTE "WarningMinor" NUMERIC
@ATTRIBUTE "Android Rules" NUMERIC
@ATTRIBUTE "Basic Rules" NUMERIC
@ATTRIBUTE "Brace Rules" NUMERIC
@ATTRIBUTE "Clone Implementation Rules" NUMERIC
@ATTRIBUTE "Clone Metric Rules" NUMERIC
@ATTRIBUTE "Code Size Rules" NUMERIC
@ATTRIBUTE "Cohesion Metric Rules" NUMERIC
@ATTRIBUTE "Comment Rules" NUMERIC
@ATTRIBUTE "Complexity Metric Rules" NUMERIC
@ATTRIBUTE "Controversial Rules" NUMERIC
@ATTRIBUTE "Coupling Metric Rules" NUMERIC
@ATTRIBUTE "Coupling Rules" NUMERIC
@ATTRIBUTE "Design Rules" NUMERIC
@ATTRIBUTE "Documentation Metric Rules" NUMERIC
@ATTRIBUTE "Empty Code Rules" NUMERIC
@ATTRIBUTE "Finalizer Rules" NUMERIC
@ATTRIBUTE "Import Statement Rules" NUMERIC
@ATTRIBUTE "Inheritance Metric Rules" NUMERIC
@ATTRIBUTE "J2EE Rules" NUMERIC
@ATTRIBUTE "JUnit Rules" NUMERIC
@ATTRIBUTE "Jakarta Commons Logging Rules" NUMERIC
@ATTRIBUTE "Java Logging Rules" NUMERIC
@ATTRIBUTE "JavaBean Rules" NUMERIC
@ATTRIBUTE "MigratingToJUnit4 Rules" NUMERIC
@ATTRIBUTE "Migration Rules" NUMERIC
@ATTRIBUTE "Migration13 Rules" NUMERIC
@ATTRIBUTE "Migration14 Rules" NUMERIC
@ATTRIBUTE "Migration15 Rules" NUMERIC
@ATTRIBUTE "Naming Rules" NUMERIC
@ATTRIBUTE "Optimization Rules" NUMERIC
@ATTRIBUTE "Security Code Guideline Rules" NUMERIC
@ATTRIBUTE "Size Metric Rules" NUMERIC
@ATTRIBUTE "Strict Exception Rules" NUMERIC
@ATTRIBUTE "String and StringBuffer Rules" NUMERIC
@ATTRIBUTE "Type Resolution Rules" NUMERIC
@ATTRIBUTE "Unnecessary and Unused Code Rules" NUMERIC
@ATTRIBUTE "Vulnerability Rules" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L53721","0.790909","2","12","6","0.74","0.787234","74","74","1","0","0","5","2","5","1","0","5","0","0","0","0","0","6","0","0","2","2","0","0","1","39","44","3","0","3","0","5","0","5","0","9","10","0","9","0","95","100","3","0","3","0","9","0","9","0","13","26","0","13","0","0","0","110","12","0","0","0","0","0","77","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","4","0","0","false"
"L53409","0","0","0","0","0","0","0","0","2","4","4","45","45","51","134","51","70","0.588235","0.196825","62","60","10","7","0.189349","64","2","2","0","0","1","253","341","4","8","4","8","19","0","16","0","23","114","0","20","0","274","366","4","8","4","8","23","0","20","0","31","116","0","28","0","0","0","50","1","3","0","0","0","0","0","0","2","0","2","0","3","0","1","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","0","0","0","false"
"L53854","0","0","0","0","0","0","0","0","1","1","1","3","3","1","1","1","3","0","0","0","0","0","2","0","0","1","1","0","0","1","19","21","2","0","2","0","2","0","1","0","2","5","0","1","0","19","21","2","0","2","0","2","0","1","0","2","5","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L53818","0","0","0","0","0","0","0","0","1","0","0","2","4","1","1","2","4","0","0","0","0","0","3","0","0","1","1","0","0","1","16","18","2","0","2","0","2","0","2","0","2","4","0","2","0","16","18","2","0","2","0","2","0","2","0","2","4","0","2","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L54172","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","18","17","0","0","0","0","1","0","1","0","1","6","0","1","0","18","17","0","0","0","0","1","0","1","0","1","6","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L54568","0.833333","3","8","4","0.786885","0.872727","48","48","1","1","1","9","2","1","1","2","7","0","0","0","0","0","6","0","0","2","2","0","0","1","56","61","2","0","1","0","5","0","5","0","5","13","1","5","0","56","61","2","0","1","0","5","0","5","0","5","13","1","5","0","0","0","44","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","false"
"L54642","0","0","0","0","0","0","0","0","1","0","0","2","8","0","0","5","7","0","0","0","0","0","2","0","0","2","2","0","0","1","14","15","2","1","0","0","2","0","1","0","17","3","0","12","0","14","15","2","1","0","0","2","0","1","0","17","3","0","12","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L20257","0.485981","1","4","2","0.520833","0.595238","25","25","1","1","1","7","8","3","2","3","8","0.2","0.122449","6","6","1","4","0.122449","6","1","2","0","0","2","43","48","2","0","1","0","5","0","4","0","14","9","0","12","0","43","48","2","0","1","0","5","0","4","0","14","9","0","12","0","0","0","31","0","1","0","0","0","0","17","0","0","0","0","0","0","0","0","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","false"
"L54671","0.932039","1","3","3","0.829787","0.857143","39","24","1","0","0","3","5","0","0","4","7","0","0.236842","9","0","0","4","0.236842","9","0","0","0","0","0","29","47","1","0","1","0","3","1","3","0","3","9","1","3","0","29","47","1","0","1","0","3","1","3","0","3","9","1","3","0","0","0","27","3","0","0","0","0","0","20","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","0","false"
"L54678","0","0","0","0","0","0","0","0","1","0","0","8","2","5","7","0","8","1","0.610526","58","58","8","0","0.610526","58","0","0","0","0","0","37","100","1","0","1","0","8","0","7","0","8","8","0","7","0","37","100","1","0","1","0","8","0","7","0","8","8","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L54705","0","0","0","0","0","0","0","0","1","0","0","4","4","0","0","7","11","0","0","0","0","0","5","0","0","0","0","0","0","0","33","37","2","0","2","0","4","0","4","0","4","12","0","4","0","33","37","2","0","2","0","4","0","4","0","4","12","0","4","0","0","2","11","0","10","0","0","0","0","0","0","0","0","0","0","0","0","6","11","0","0","0","0","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","false"
"L54772","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","2","2","0","0","1","8","7","10","0","0","0","1","0","1","0","40","1","8","38","0","8","7","10","0","0","0","1","0","1","0","40","1","8","38","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","false"
"L55110","0","0","0","0","0","0","0","0","2","0","0","6","4","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","22","23","23","2","0","0","2","0","0","0","11","5","17","0","0","22","23","23","2","0","0","2","0","0","0","11","5","17","0","0","0","1","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55121","0","0","0","0","0","0","0","0","2","0","0","2","3","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","0","0","11","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","false"
"L55133","0","0","0","0","0","0","0","0","2","0","0","2","3","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55141","0","0","0","0","0","0","0","0","2","0","0","2","3","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55149","0","0","0","0","0","0","0","0","2","0","0","2","4","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55161","0","0","0","0","0","0","0","0","2","0","0","2","4","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55171","0","0","0","0","0","0","0","0","2","0","0","2","4","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55181","0","0","0","0","0","0","0","0","2","2","2","15","5","0","0","1","3","0","0","0","0","0","1","0","0","1","1","0","0","1","45","48","23","2","0","0","2","0","0","0","11","22","17","0","0","45","48","23","2","0","0","2","0","0","0","11","22","17","0","0","0","0","12","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55202","0","0","0","0","0","0","0","0","2","2","2","7","5","0","0","1","3","0","0","0","0","0","1","0","0","1","1","0","0","1","31","32","23","2","0","0","2","0","0","0","11","12","17","0","0","31","32","23","2","0","0","2","0","0","0","11","12","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55210","0","0","0","0","0","0","0","0","2","1","1","7","3","0","0","0","2","0","0.0555556","2","0","0","1","0.0555556","2","1","1","0","0","1","34","37","23","2","0","0","2","0","0","0","11","12","17","0","0","34","37","23","2","0","0","2","0","0","0","11","12","17","0","0","0","0","11","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55226","0","0","0","0","0","0","0","0","2","3","3","6","6","0","0","1","3","0","0","0","0","0","1","0","0","1","1","0","0","1","49","52","23","2","0","0","2","0","0","0","11","25","17","0","0","49","52","23","2","0","0","2","0","0","0","11","25","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55257","0","0","0","0","0","0","0","0","2","1","1","3","5","0","0","1","3","0","0","0","0","0","1","0","0","1","1","0","0","1","20","22","23","2","0","0","2","0","0","0","11","7","17","0","0","20","22","23","2","0","0","2","0","0","0","11","7","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55273","0","0","0","0","0","0","0","0","2","0","0","2","3","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55283","0","0","0","0","0","0","0","0","2","0","0","2","3","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55291","0","0","0","0","0","0","0","0","2","0","0","2","3","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55299","0","0","0","0","0","0","0","0","2","0","0","2","3","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","18","19","23","2","0","0","2","0","0","0","11","7","17","0","0","18","19","23","2","0","0","2","0","0","0","11","7","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55307","0","0","0","0","0","0","0","0","2","0","0","2","4","0","0","0","2","0","0","0","0","0","1","0","0","1","1","0","0","1","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","13","14","23","2","0","0","2","0","0","0","11","2","17","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","false"
"L55556","0","0","0","0","0","0","0","0","1","0","0","3","0","3","3","0","3","0","0","0","0","0","2","0","0","0","0","2","2","0","14","17","1","0","1","0","3","0","1","0","3","2","0","1","0","14","17","1","0","1","0","3","0","1","0","3","2","0","1","0","0","0","9","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L55575","0","0","0","0","0","0","0","0","1","1","1","3","2","1","1","2","4","0","0","0","0","0","2","0","0","1","1","0","0","1","23","25","2","0","1","0","2","0","1","0","4","7","0","1","0","23","25","2","0","1","0","2","0","1","0","4","7","0","1","0","0","0","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","false"
"L55596","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","1","3","0","0","0","0","0","3","0","0","1","1","0","0","1","12","13","1","0","0","0","2","0","2","0","4","2","0","2","0","12","13","1","0","0","0","2","0","2","0","4","2","0","2","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L55755","1","2","2","2","1","1","7","7","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","1","0","0","0","0","10","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L55808","1","2","2","2","1","1","7","7","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L55836","1","1","1","1","1","1","7","7","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L55905","1","1","1","1","1","1","7","7","1","0","0","1","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L55973","1","2","2","2","1","1","7","7","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","8","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","15","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L56021","0","0","0","0","0","0","0","0","2","1","1","4","7","1","1","4","7","0.25","0.0689655","2","1","1","3","0.0689655","2","1","1","0","0","1","27","30","1","0","1","0","3","0","3","0","3","8","0","3","0","27","30","1","0","1","0","3","0","3","0","3","8","0","3","0","0","0","10","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L56091","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L56183","0","0","0","0","0","0","0","0","0","0","0","3","1","2","3","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","18","23","2","2","2","2","3","0","2","0","3","4","0","2","0","18","23","2","2","2","2","3","0","2","0","3","4","0","2","0","0","0","9","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L56192","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","8","9","0","0","0","0","1","0","1","0","1","1","0","1","0","8","9","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L56709","0","0","0","0","0","0","0","0","1","0","0","1","4","0","0","2","3","0","0","0","0","0","1","0","0","1","1","0","0","1","8","7","3","0","0","0","1","0","0","0","3","1","0","1","0","8","7","3","0","0","0","1","0","0","0","3","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L56725","0","0","0","0","0","0","0","0","1","0","0","1","6","0","0","2","3","0","0","0","0","0","1","0","0","1","1","0","0","1","7","8","3","0","0","0","1","0","0","0","3","1","0","1","0","7","8","3","0","0","0","1","0","0","0","3","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L56740","0","0","0","0","0","0","0","0","1","0","0","1","4","0","0","2","3","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","3","0","0","0","1","0","0","0","3","1","0","1","0","7","7","3","0","0","0","1","0","0","0","3","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L56755","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","2","2","0","0","1","9","8","1","2","0","0","1","0","0","0","10","2","0","4","0","9","8","1","2","0","0","1","0","0","0","10","2","0","4","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L56881","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","11","10","0","1","0","1","1","0","1","0","1","4","0","1","0","11","10","0","1","0","1","1","0","1","0","1","4","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L56989","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","2","3","0","0","0","0","0","2","0","0","1","1","0","0","1","9","8","0","0","0","0","1","0","1","0","1","2","0","1","0","9","8","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L57096","0.575758","1","4","2","0.508475","0.545455","30","30","1","2","2","7","14","1","0","10","14","0.25","0.0508475","3","3","1","3","0.0508475","3","1","1","0","0","1","56","59","1","2","0","1","4","0","3","0","11","19","0","6","0","56","59","1","2","0","1","4","0","3","0","11","19","0","6","0","0","0","29","1","0","0","0","0","0","17","0","0","0","0","0","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","false"
"L57112","0.910714","1","4","2","0.833333","0.882353","30","30","0","2","2","4","10","1","0","5","7","0.333333","0.0540541","2","1","1","2","0.0540541","2","1","1","0","0","1","35","36","1","3","0","2","2","0","2","0","9","12","0","5","0","35","36","1","3","0","2","2","0","2","0","9","12","0","5","0","0","0","24","1","0","0","0","0","0","17","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","false"
"L57119","0","0","0","0","0","0","0","0","1","2","2","5","16","1","0","10","11","0.5","0.0454545","2","1","1","1","0.0454545","2","1","1","0","0","1","42","42","1","1","0","0","1","0","1","0","8","16","0","4","0","42","42","1","1","0","0","1","0","1","0","8","16","0","4","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
"L57189","0","0","0","0","0","0","0","0","2","0","0","3","2","1","1","1","4","0.333333","0.0769231","2","1","1","2","0.0408163","2","0","0","0","0","0","24","29","2","0","2","0","3","0","2","0","3","6","0","2","0","47","54","2","0","2","0","4","0","3","0","4","19","0","3","0","0","0","15","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","false"
